d3mIndex,filename,bounding_box
188,/root/augmented_images/2017-06-26__13-44-48-928_plot_329_augmented.jpg,"1229,258,1229,376,1347,376,1347,258"
188,/root/augmented_images/2017-06-26__13-44-48-928_plot_329_augmented.jpg,"1227,111,1227,323,1439,323,1439,111"
188,/root/augmented_images/2017-06-26__13-44-48-928_plot_329_augmented.jpg,"1112,8,1112,208,1312,208,1312,8"
188,/root/augmented_images/2017-06-26__13-44-48-928_plot_329_augmented.jpg,"1886,453,1886,561,1994,561,1994,453"
188,/root/augmented_images/2017-06-26__13-44-48-928_plot_329_augmented.jpg,"1813,856,1813,941,1898,941,1898,856"
188,/root/augmented_images/2017-06-26__13-44-48-928_plot_329_augmented.jpg,"1876,733,1876,841,1984,841,1984,733"
188,/root/augmented_images/2017-06-26__13-44-48-928_plot_329_augmented.jpg,"1784,1079,1784,1156,1861,1156,1861,1079"
188,/root/augmented_images/2017-06-26__13-44-48-928_plot_329_augmented.jpg,"1860,1192,1860,1273,1941,1273,1941,1192"
188,/root/augmented_images/2017-06-26__13-44-48-928_plot_329_augmented.jpg,"1853,1425,1853,1539,1967,1539,1967,1425"
188,/root/augmented_images/2017-06-26__13-44-48-928_plot_329_augmented.jpg,"1505,1950,1505,2076,1631,2076,1631,1950"
188,/root/augmented_images/2017-06-26__13-44-48-928_plot_329_augmented.jpg,"1903,1940,1903,1996,1959,1996,1959,1940"
188,/root/augmented_images/2017-06-26__13-44-48-928_plot_329_augmented.jpg,"1784,2304,1784,2375,1855,2375,1855,2304"
188,/root/augmented_images/2017-06-26__13-44-48-928_plot_329_augmented.jpg,"1761,2660,1761,2729,1830,2729,1830,2660"
188,/root/augmented_images/2017-06-26__13-44-48-928_plot_329_augmented.jpg,"1806,2826,1806,2919,1899,2919,1899,2826"
188,/root/augmented_images/2017-06-26__13-44-48-928_plot_329_augmented.jpg,"1819,2900,1819,3003,1922,3003,1922,2900"
188,/root/augmented_images/2017-06-26__13-44-48-928_plot_329_augmented.jpg,"1845,141,1845,224,1928,224,1928,141"
191,/root/augmented_images/2017-06-26__13-45-14-228_plot_342_augmented.jpg,"835,2738,835,2874,971,2874,971,2738"
191,/root/augmented_images/2017-06-26__13-45-14-228_plot_342_augmented.jpg,"955,2697,955,2847,1105,2847,1105,2697"
191,/root/augmented_images/2017-06-26__13-45-14-228_plot_342_augmented.jpg,"831,2340,831,2525,1016,2525,1016,2340"
191,/root/augmented_images/2017-06-26__13-45-14-228_plot_342_augmented.jpg,"1031,2316,1031,2442,1157,2442,1157,2316"
191,/root/augmented_images/2017-06-26__13-45-14-228_plot_342_augmented.jpg,"967,2929,967,3028,1066,3028,1066,2929"
191,/root/augmented_images/2017-06-26__13-45-14-228_plot_342_augmented.jpg,"852,1605,852,1726,973,1726,973,1605"
191,/root/augmented_images/2017-06-26__13-45-14-228_plot_342_augmented.jpg,"882,1703,882,1934,1113,1934,1113,1703"
191,/root/augmented_images/2017-06-26__13-45-14-228_plot_342_augmented.jpg,"906,1407,906,1521,1020,1521,1020,1407"
191,/root/augmented_images/2017-06-26__13-45-14-228_plot_342_augmented.jpg,"933,1187,933,1318,1064,1318,1064,1187"
191,/root/augmented_images/2017-06-26__13-45-14-228_plot_342_augmented.jpg,"975,899,975,1013,1089,1013,1089,899"
191,/root/augmented_images/2017-06-26__13-45-14-228_plot_342_augmented.jpg,"843,826,843,928,945,928,945,826"
191,/root/augmented_images/2017-06-26__13-45-14-228_plot_342_augmented.jpg,"926,420,926,558,1064,558,1064,420"
191,/root/augmented_images/2017-06-26__13-45-14-228_plot_342_augmented.jpg,"855,523,855,610,942,610,942,523"
191,/root/augmented_images/2017-06-26__13-45-14-228_plot_342_augmented.jpg,"828,442,828,505,891,505,891,442"
191,/root/augmented_images/2017-06-26__13-45-14-228_plot_342_augmented.jpg,"955,537,955,631,1049,631,1049,537"
191,/root/augmented_images/2017-06-26__13-45-14-228_plot_342_augmented.jpg,"806,73,806,172,905,172,905,73"
191,/root/augmented_images/2017-06-26__13-45-14-228_plot_342_augmented.jpg,"953,12,953,160,1101,160,1101,12"
191,/root/augmented_images/2017-06-26__13-45-14-228_plot_342_augmented.jpg,"1771,708,1771,832,1895,832,1895,708"
191,/root/augmented_images/2017-06-26__13-45-14-228_plot_342_augmented.jpg,"1793,879,1793,1061,1975,1061,1975,879"
191,/root/augmented_images/2017-06-26__13-45-14-228_plot_342_augmented.jpg,"1756,1595,1756,1721,1882,1721,1882,1595"
191,/root/augmented_images/2017-06-26__13-45-14-228_plot_342_augmented.jpg,"1827,2088,1827,2177,1916,2177,1916,2088"
191,/root/augmented_images/2017-06-26__13-45-14-228_plot_342_augmented.jpg,"1854,2289,1854,2442,2007,2442,2007,2289"
192,/root/augmented_images/2017-06-26__13-47-01-039_plot_308_augmented.jpg,"2037,178,2037,233,2092,233,2092,178"
192,/root/augmented_images/2017-06-26__13-47-01-039_plot_308_augmented.jpg,"2059,909,2059,976,2126,976,2126,909"
192,/root/augmented_images/2017-06-26__13-47-01-039_plot_308_augmented.jpg,"2194,1324,2194,1404,2274,1404,2274,1324"
192,/root/augmented_images/2017-06-26__13-47-01-039_plot_308_augmented.jpg,"2343,1671,2343,1743,2415,1743,2415,1671"
192,/root/augmented_images/2017-06-26__13-47-01-039_plot_308_augmented.jpg,"2196,1847,2196,1922,2271,1922,2271,1847"
192,/root/augmented_images/2017-06-26__13-47-01-039_plot_308_augmented.jpg,"2169,1939,2169,2006,2236,2006,2236,1939"
192,/root/augmented_images/2017-06-26__13-47-01-039_plot_308_augmented.jpg,"2230,2372,2230,2442,2300,2442,2300,2372"
192,/root/augmented_images/2017-06-26__13-47-01-039_plot_308_augmented.jpg,"2096,2284,2096,2349,2161,2349,2161,2284"
192,/root/augmented_images/2017-06-26__13-47-01-039_plot_308_augmented.jpg,"2115,2853,2115,2918,2180,2918,2180,2853"
192,/root/augmented_images/2017-06-26__13-47-01-039_plot_308_augmented.jpg,"2379,2716,2379,2779,2442,2779,2442,2716"
193,/root/augmented_images/2017-06-26__13-47-10-219_plot_312_augmented.jpg,"2223,51,2223,209,2381,209,2381,51"
193,/root/augmented_images/2017-06-26__13-47-10-219_plot_312_augmented.jpg,"2277,210,2277,365,2432,365,2432,210"
193,/root/augmented_images/2017-06-26__13-47-10-219_plot_312_augmented.jpg,"1996,49,1996,177,2124,177,2124,49"
193,/root/augmented_images/2017-06-26__13-47-10-219_plot_312_augmented.jpg,"1844,384,1844,490,1950,490,1950,384"
193,/root/augmented_images/2017-06-26__13-47-10-219_plot_312_augmented.jpg,"1583,381,1583,541,1743,541,1743,381"
193,/root/augmented_images/2017-06-26__13-47-10-219_plot_312_augmented.jpg,"1690,340,1690,486,1836,486,1836,340"
193,/root/augmented_images/2017-06-26__13-47-10-219_plot_312_augmented.jpg,"1742,208,1742,376,1910,376,1910,208"
193,/root/augmented_images/2017-06-26__13-47-10-219_plot_312_augmented.jpg,"1903,100,1903,163,1966,163,1966,100"
193,/root/augmented_images/2017-06-26__13-47-10-219_plot_312_augmented.jpg,"1949,628,1949,756,2077,756,2077,628"
193,/root/augmented_images/2017-06-26__13-47-10-219_plot_312_augmented.jpg,"1641,745,1641,903,1799,903,1799,745"
193,/root/augmented_images/2017-06-26__13-47-10-219_plot_312_augmented.jpg,"1749,887,1749,1011,1873,1011,1873,887"
193,/root/augmented_images/2017-06-26__13-47-10-219_plot_312_augmented.jpg,"2086,948,2086,1128,2266,1128,2266,948"
193,/root/augmented_images/2017-06-26__13-47-10-219_plot_312_augmented.jpg,"2018,1011,2018,1154,2161,1154,2161,1011"
193,/root/augmented_images/2017-06-26__13-47-10-219_plot_312_augmented.jpg,"2191,525,2191,600,2266,600,2266,525"
193,/root/augmented_images/2017-06-26__13-47-10-219_plot_312_augmented.jpg,"1793,1168,1793,1289,1914,1289,1914,1168"
193,/root/augmented_images/2017-06-26__13-47-10-219_plot_312_augmented.jpg,"2027,1292,2027,1450,2185,1450,2185,1292"
193,/root/augmented_images/2017-06-26__13-47-10-219_plot_312_augmented.jpg,"2291,1263,2291,1352,2380,1352,2380,1263"
193,/root/augmented_images/2017-06-26__13-47-10-219_plot_312_augmented.jpg,"2406,1275,2406,1335,2466,1335,2466,1275"
193,/root/augmented_images/2017-06-26__13-47-10-219_plot_312_augmented.jpg,"1844,1368,1844,1538,2014,1538,2014,1368"
193,/root/augmented_images/2017-06-26__13-47-10-219_plot_312_augmented.jpg,"2001,1427,2001,1570,2144,1570,2144,1427"
193,/root/augmented_images/2017-06-26__13-47-10-219_plot_312_augmented.jpg,"2108,1490,2108,1636,2254,1636,2254,1490"
193,/root/augmented_images/2017-06-26__13-47-10-219_plot_312_augmented.jpg,"2252,1497,2252,1603,2358,1603,2358,1497"
193,/root/augmented_images/2017-06-26__13-47-10-219_plot_312_augmented.jpg,"1800,1573,1800,1723,1950,1723,1950,1573"
193,/root/augmented_images/2017-06-26__13-47-10-219_plot_312_augmented.jpg,"1795,1815,1795,1963,1943,1963,1943,1815"
193,/root/augmented_images/2017-06-26__13-47-10-219_plot_312_augmented.jpg,"1678,1874,1678,1995,1799,1995,1799,1874"
193,/root/augmented_images/2017-06-26__13-47-10-219_plot_312_augmented.jpg,"2128,1900,2128,2109,2337,2109,2337,1900"
193,/root/augmented_images/2017-06-26__13-47-10-219_plot_312_augmented.jpg,"2406,2067,2406,2122,2461,2122,2461,2067"
193,/root/augmented_images/2017-06-26__13-47-10-219_plot_312_augmented.jpg,"2071,2067,2071,2203,2207,2203,2207,2067"
193,/root/augmented_images/2017-06-26__13-47-10-219_plot_312_augmented.jpg,"2091,2172,2091,2322,2241,2322,2241,2172"
193,/root/augmented_images/2017-06-26__13-47-10-219_plot_312_augmented.jpg,"2103,2296,2103,2422,2229,2422,2229,2296"
193,/root/augmented_images/2017-06-26__13-47-10-219_plot_312_augmented.jpg,"1878,2159,1878,2302,2021,2302,2021,2159"
193,/root/augmented_images/2017-06-26__13-47-10-219_plot_312_augmented.jpg,"1883,2325,1883,2473,2031,2473,2031,2325"
193,/root/augmented_images/2017-06-26__13-47-10-219_plot_312_augmented.jpg,"2211,2396,2211,2544,2359,2544,2359,2396"
193,/root/augmented_images/2017-06-26__13-47-10-219_plot_312_augmented.jpg,"2330,2406,2330,2539,2463,2539,2463,2406"
193,/root/augmented_images/2017-06-26__13-47-10-219_plot_312_augmented.jpg,"2067,2709,2067,2835,2193,2835,2193,2709"
193,/root/augmented_images/2017-06-26__13-47-10-219_plot_312_augmented.jpg,"2023,2980,2023,3130,2173,3130,2173,2980"
193,/root/augmented_images/2017-06-26__13-47-10-219_plot_312_augmented.jpg,"2218,2958,2218,3121,2381,3121,2381,2958"
193,/root/augmented_images/2017-06-26__13-47-10-219_plot_312_augmented.jpg,"2084,2843,2084,3011,2252,3011,2252,2843"
195,/root/augmented_images/2017-06-26__13-51-17-179_plot_254_augmented.jpg,"699,127,699,263,835,263,835,127"
195,/root/augmented_images/2017-06-26__13-51-17-179_plot_254_augmented.jpg,"826,281,826,353,898,353,898,281"
195,/root/augmented_images/2017-06-26__13-51-17-179_plot_254_augmented.jpg,"332,1146,332,1360,546,1360,546,1146"
195,/root/augmented_images/2017-06-26__13-51-17-179_plot_254_augmented.jpg,"1053,1700,1053,1843,1196,1843,1196,1700"
195,/root/augmented_images/2017-06-26__13-51-17-179_plot_254_augmented.jpg,"1016,1419,1016,1540,1137,1540,1137,1419"
195,/root/augmented_images/2017-06-26__13-51-17-179_plot_254_augmented.jpg,"1258,1290,1258,1396,1364,1396,1364,1290"
195,/root/augmented_images/2017-06-26__13-51-17-179_plot_254_augmented.jpg,"840,1927,840,2048,961,2048,961,1927"
195,/root/augmented_images/2017-06-26__13-51-17-179_plot_254_augmented.jpg,"1153,2040,1153,2127,1240,2127,1240,2040"
195,/root/augmented_images/2017-06-26__13-51-17-179_plot_254_augmented.jpg,"1114,2643,1114,2791,1262,2791,1262,2643"
195,/root/augmented_images/2017-06-26__13-51-17-179_plot_254_augmented.jpg,"1326,2726,1326,2793,1393,2793,1393,2726"
195,/root/augmented_images/2017-06-26__13-51-17-179_plot_254_augmented.jpg,"1615,2611,1615,2732,1736,2732,1736,2611"
195,/root/augmented_images/2017-06-26__13-51-17-179_plot_254_augmented.jpg,"1444,806,1444,986,1624,986,1624,806"
196,/root/augmented_images/2017-06-26__17-51-54-579_plot_1603_augmented.jpg,"1036,2098,1036,2148,1086,2148,1086,2098"
196,/root/augmented_images/2017-06-26__17-51-54-579_plot_1603_augmented.jpg,"852,2413,852,2493,932,2493,932,2413"
196,/root/augmented_images/2017-06-26__17-51-54-579_plot_1603_augmented.jpg,"799,2538,799,2593,854,2593,854,2538"
196,/root/augmented_images/2017-06-26__17-51-54-579_plot_1603_augmented.jpg,"1014,2523,1014,2578,1069,2578,1069,2523"
196,/root/augmented_images/2017-06-26__17-51-54-579_plot_1603_augmented.jpg,"1099,2636,1099,2701,1164,2701,1164,2636"
196,/root/augmented_images/2017-06-26__17-51-54-579_plot_1603_augmented.jpg,"686,3056,686,3145,775,3145,775,3056"
196,/root/augmented_images/2017-06-26__17-51-54-579_plot_1603_augmented.jpg,"982,2907,982,2967,1042,2967,1042,2907"
196,/root/augmented_images/2017-06-26__17-51-54-579_plot_1603_augmented.jpg,"943,1788,943,1848,1003,1848,1003,1788"
197,/root/augmented_images/2017-06-26__17-52-01-499_plot_1608_augmented.jpg,"49,3090,49,3221,180,3221,180,3090"
197,/root/augmented_images/2017-06-26__17-52-01-499_plot_1608_augmented.jpg,"711,2069,711,2146,788,2146,788,2069"
197,/root/augmented_images/2017-06-26__17-52-01-499_plot_1608_augmented.jpg,"765,1688,765,1760,837,1760,837,1688"
197,/root/augmented_images/2017-06-26__17-52-01-499_plot_1608_augmented.jpg,"997,281,997,344,1060,344,1060,281"
197,/root/augmented_images/2017-06-26__17-52-01-499_plot_1608_augmented.jpg,"1874,330,1874,405,1949,405,1949,330"
197,/root/augmented_images/2017-06-26__17-52-01-499_plot_1608_augmented.jpg,"975,2675,975,2735,1035,2735,1035,2675"
197,/root/augmented_images/2017-06-26__17-52-01-499_plot_1608_augmented.jpg,"1109,2860,1109,2923,1172,2923,1172,2860"
197,/root/augmented_images/2017-06-26__17-52-01-499_plot_1608_augmented.jpg,"2103,1021,2103,1084,2166,1084,2166,1021"
197,/root/augmented_images/2017-06-26__17-52-01-499_plot_1608_augmented.jpg,"2159,1190,2159,1279,2248,1279,2248,1190"
197,/root/augmented_images/2017-06-26__17-52-01-499_plot_1608_augmented.jpg,"2079,1749,2079,1804,2134,1804,2134,1749"
197,/root/augmented_images/2017-06-26__17-52-01-499_plot_1608_augmented.jpg,"2071,1922,2071,1999,2148,1999,2148,1922"
197,/root/augmented_images/2017-06-26__17-52-01-499_plot_1608_augmented.jpg,"1954,2172,1954,2225,2007,2225,2007,2172"
197,/root/augmented_images/2017-06-26__17-52-01-499_plot_1608_augmented.jpg,"2208,2685,2208,2769,2292,2769,2292,2685"
197,/root/augmented_images/2017-06-26__17-52-01-499_plot_1608_augmented.jpg,"2233,3136,2233,3223,2320,3223,2320,3136"
202,/root/augmented_images/2017-06-27__11-16-03-723_plot_1203_augmented.jpg,"1026,366,1026,593,1253,593,1253,366"
202,/root/augmented_images/2017-06-27__11-16-03-723_plot_1203_augmented.jpg,"1884,360,1884,767,2291,767,2291,360"
202,/root/augmented_images/2017-06-27__11-16-03-723_plot_1203_augmented.jpg,"2286,252,2286,431,2465,431,2465,252"
202,/root/augmented_images/2017-06-27__11-16-03-723_plot_1203_augmented.jpg,"1752,648,1752,917,2021,917,2021,648"
202,/root/augmented_images/2017-06-27__11-16-03-723_plot_1203_augmented.jpg,"1920,792,1920,1139,2267,1139,2267,792"
202,/root/augmented_images/2017-06-27__11-16-03-723_plot_1203_augmented.jpg,"1446,2178,1446,2519,1787,2519,1787,2178"
202,/root/augmented_images/2017-06-27__11-16-03-723_plot_1203_augmented.jpg,"1872,2958,1872,3233,2147,3233,2147,2958"
203,/root/augmented_images/2017-06-27__11-16-04-693_plot_1203_augmented.jpg,"1134,198,1134,383,1319,383,1319,198"
203,/root/augmented_images/2017-06-27__11-16-04-693_plot_1203_augmented.jpg,"852,876,852,1085,1061,1085,1061,876"
203,/root/augmented_images/2017-06-27__11-16-04-693_plot_1203_augmented.jpg,"1074,726,1074,1097,1445,1097,1445,726"
203,/root/augmented_images/2017-06-27__11-16-04-693_plot_1203_augmented.jpg,"1542,828,1542,1175,1889,1175,1889,828"
203,/root/augmented_images/2017-06-27__11-16-04-693_plot_1203_augmented.jpg,"2058,990,2058,1313,2381,1313,2381,990"
203,/root/augmented_images/2017-06-27__11-16-04-693_plot_1203_augmented.jpg,"1740,1566,1740,1895,2069,1895,2069,1566"
203,/root/augmented_images/2017-06-27__11-16-04-693_plot_1203_augmented.jpg,"2244,1488,2244,1709,2465,1709,2465,1488"
203,/root/augmented_images/2017-06-27__11-16-04-693_plot_1203_augmented.jpg,"1356,2766,1356,3065,1655,3065,1655,2766"
203,/root/augmented_images/2017-06-27__11-16-04-693_plot_1203_augmented.jpg,"2058,2688,2058,3095,2465,3095,2465,2688"
203,/root/augmented_images/2017-06-27__11-16-04-693_plot_1203_augmented.jpg,"2178,3030,2178,3317,2465,3317,2465,3030"
203,/root/augmented_images/2017-06-27__11-16-04-693_plot_1203_augmented.jpg,"2052,3126,2052,3383,2309,3383,2309,3126"
204,/root/augmented_images/2017-06-27__11-16-05-693_plot_1203_augmented.jpg,"1044,504,1044,839,1379,839,1379,504"
204,/root/augmented_images/2017-06-27__11-16-05-693_plot_1203_augmented.jpg,"54,960,54,1355,449,1355,449,960"
204,/root/augmented_images/2017-06-27__11-16-05-693_plot_1203_augmented.jpg,"1026,1104,1026,1301,1223,1301,1223,1104"
204,/root/augmented_images/2017-06-27__11-16-05-693_plot_1203_augmented.jpg,"1920,1506,1920,1841,2255,1841,2255,1506"
204,/root/augmented_images/2017-06-27__11-16-05-693_plot_1203_augmented.jpg,"1752,1974,1752,2261,2039,2261,2039,1974"
204,/root/augmented_images/2017-06-27__11-16-05-693_plot_1203_augmented.jpg,"1572,2094,1572,2387,1865,2387,1865,2094"
204,/root/augmented_images/2017-06-27__11-16-05-693_plot_1203_augmented.jpg,"1278,2292,1278,2477,1463,2477,1463,2292"
204,/root/augmented_images/2017-06-27__11-16-05-693_plot_1203_augmented.jpg,"2388,258,2388,335,2465,335,2465,258"
204,/root/augmented_images/2017-06-27__11-16-05-693_plot_1203_augmented.jpg,"1842,2886,1842,2987,1943,2987,1943,2886"
206,/root/augmented_images/2017-06-27__11-56-35-138_plot_1204_augmented.jpg,"2160,18,2160,251,2393,251,2393,18"
206,/root/augmented_images/2017-06-27__11-56-35-138_plot_1204_augmented.jpg,"0,210,0,467,257,467,257,210"
206,/root/augmented_images/2017-06-27__11-56-35-138_plot_1204_augmented.jpg,"150,324,150,515,341,515,341,324"
206,/root/augmented_images/2017-06-27__11-56-35-138_plot_1204_augmented.jpg,"336,324,336,509,521,509,521,324"
206,/root/augmented_images/2017-06-27__11-56-35-138_plot_1204_augmented.jpg,"6,534,6,689,161,689,161,534"
206,/root/augmented_images/2017-06-27__11-56-35-138_plot_1204_augmented.jpg,"258,600,258,743,401,743,401,600"
206,/root/augmented_images/2017-06-27__11-56-35-138_plot_1204_augmented.jpg,"1986,882,1986,1217,2321,1217,2321,882"
206,/root/augmented_images/2017-06-27__11-56-35-138_plot_1204_augmented.jpg,"1986,1074,1986,1235,2147,1235,2147,1074"
206,/root/augmented_images/2017-06-27__11-56-35-138_plot_1204_augmented.jpg,"522,1182,522,1451,791,1451,791,1182"
206,/root/augmented_images/2017-06-27__11-56-35-138_plot_1204_augmented.jpg,"564,1266,564,1703,1001,1703,1001,1266"
206,/root/augmented_images/2017-06-27__11-56-35-138_plot_1204_augmented.jpg,"138,1596,138,1727,269,1727,269,1596"
206,/root/augmented_images/2017-06-27__11-56-35-138_plot_1204_augmented.jpg,"240,1830,240,2045,455,2045,455,1830"
206,/root/augmented_images/2017-06-27__11-56-35-138_plot_1204_augmented.jpg,"6,1788,6,2021,239,2021,239,1788"
206,/root/augmented_images/2017-06-27__11-56-35-138_plot_1204_augmented.jpg,"1890,2424,1890,2993,2459,2993,2459,2424"
206,/root/augmented_images/2017-06-27__11-56-35-138_plot_1204_augmented.jpg,"258,2874,258,3029,413,3029,413,2874"
206,/root/augmented_images/2017-06-27__11-56-35-138_plot_1204_augmented.jpg,"780,2958,780,3557,1379,3557,1379,2958"
207,/root/augmented_images/2017-06-27__11-56-36-148_plot_1204_augmented.jpg,"6,0,6,197,203,197,203,0"
207,/root/augmented_images/2017-06-27__11-56-36-148_plot_1204_augmented.jpg,"210,12,210,209,407,209,407,12"
207,/root/augmented_images/2017-06-27__11-56-36-148_plot_1204_augmented.jpg,"12,378,12,587,221,587,221,378"
207,/root/augmented_images/2017-06-27__11-56-36-148_plot_1204_augmented.jpg,"1158,306,1158,599,1451,599,1451,306"
207,/root/augmented_images/2017-06-27__11-56-36-148_plot_1204_augmented.jpg,"1866,654,1866,1145,2357,1145,2357,654"
207,/root/augmented_images/2017-06-27__11-56-36-148_plot_1204_augmented.jpg,"2100,744,2100,1109,2465,1109,2465,744"
207,/root/augmented_images/2017-06-27__11-56-36-148_plot_1204_augmented.jpg,"504,1320,504,1595,779,1595,779,1320"
207,/root/augmented_images/2017-06-27__11-56-36-148_plot_1204_augmented.jpg,"456,1578,456,1967,845,1967,845,1578"
207,/root/augmented_images/2017-06-27__11-56-36-148_plot_1204_augmented.jpg,"1002,1686,1002,1997,1313,1997,1313,1686"
207,/root/augmented_images/2017-06-27__11-56-36-148_plot_1204_augmented.jpg,"2256,1446,2256,1649,2459,1649,2459,1446"
207,/root/augmented_images/2017-06-27__11-56-36-148_plot_1204_augmented.jpg,"1734,1884,1734,2231,2081,2231,2081,1884"
207,/root/augmented_images/2017-06-27__11-56-36-148_plot_1204_augmented.jpg,"426,2016,426,2363,773,2363,773,2016"
207,/root/augmented_images/2017-06-27__11-56-36-148_plot_1204_augmented.jpg,"1158,2154,1158,2525,1529,2525,1529,2154"
207,/root/augmented_images/2017-06-27__11-56-36-148_plot_1204_augmented.jpg,"852,2520,852,2963,1295,2963,1295,2520"
207,/root/augmented_images/2017-06-27__11-56-36-148_plot_1204_augmented.jpg,"330,2868,330,3107,569,3107,569,2868"
207,/root/augmented_images/2017-06-27__11-56-36-148_plot_1204_augmented.jpg,"6,3060,6,3197,143,3197,143,3060"
207,/root/augmented_images/2017-06-27__11-56-36-148_plot_1204_augmented.jpg,"474,3150,474,3359,683,3359,683,3150"
208,/root/augmented_images/2017-06-27__11-56-37-168_plot_1204_augmented.jpg,"324,282,324,629,671,629,671,282"
208,/root/augmented_images/2017-06-27__11-56-37-168_plot_1204_augmented.jpg,"1860,798,1860,1271,2333,1271,2333,798"
208,/root/augmented_images/2017-06-27__11-56-37-168_plot_1204_augmented.jpg,"54,1200,54,1499,353,1499,353,1200"
208,/root/augmented_images/2017-06-27__11-56-37-168_plot_1204_augmented.jpg,"330,1638,330,2021,713,2021,713,1638"
208,/root/augmented_images/2017-06-27__11-56-37-168_plot_1204_augmented.jpg,"156,1944,156,2189,401,2189,401,1944"
208,/root/augmented_images/2017-06-27__11-56-37-168_plot_1204_augmented.jpg,"72,2562,72,2819,329,2819,329,2562"
208,/root/augmented_images/2017-06-27__11-56-37-168_plot_1204_augmented.jpg,"594,2964,594,3233,863,3233,863,2964"
211,/root/augmented_images/2017-06-27__12-24-42-781_plot_1616_augmented.jpg,"2028,744,2028,1067,2351,1067,2351,744"
211,/root/augmented_images/2017-06-27__12-24-42-781_plot_1616_augmented.jpg,"6,174,6,593,425,593,425,174"
211,/root/augmented_images/2017-06-27__12-24-42-781_plot_1616_augmented.jpg,"6,816,6,929,119,929,119,816"
211,/root/augmented_images/2017-06-27__12-24-42-781_plot_1616_augmented.jpg,"210,2778,210,3173,605,3173,605,2778"
212,/root/augmented_images/2017-06-27__12-24-45-721_plot_1616_augmented.jpg,"282,6,282,395,671,395,671,6"
212,/root/augmented_images/2017-06-27__12-24-45-721_plot_1616_augmented.jpg,"894,288,894,623,1229,623,1229,288"
212,/root/augmented_images/2017-06-27__12-24-45-721_plot_1616_augmented.jpg,"0,810,0,1073,263,1073,263,810"
212,/root/augmented_images/2017-06-27__12-24-45-721_plot_1616_augmented.jpg,"6,1230,6,1415,191,1415,191,1230"
212,/root/augmented_images/2017-06-27__12-24-45-721_plot_1616_augmented.jpg,"702,1194,702,1505,1013,1505,1013,1194"
212,/root/augmented_images/2017-06-27__12-24-45-721_plot_1616_augmented.jpg,"138,1332,138,1721,527,1721,527,1332"
212,/root/augmented_images/2017-06-27__12-24-45-721_plot_1616_augmented.jpg,"0,2310,0,2405,95,2405,95,2310"
212,/root/augmented_images/2017-06-27__12-24-45-721_plot_1616_augmented.jpg,"294,2034,294,2273,533,2273,533,2034"
212,/root/augmented_images/2017-06-27__12-24-45-721_plot_1616_augmented.jpg,"6,2010,6,2111,107,2111,107,2010"
212,/root/augmented_images/2017-06-27__12-24-45-721_plot_1616_augmented.jpg,"528,2412,528,2747,863,2747,863,2412"
212,/root/augmented_images/2017-06-27__12-24-45-721_plot_1616_augmented.jpg,"456,2562,456,2837,731,2837,731,2562"
212,/root/augmented_images/2017-06-27__12-24-45-721_plot_1616_augmented.jpg,"12,2700,12,2891,203,2891,203,2700"
213,/root/augmented_images/2017-06-27__12-28-33-007_plot_370_augmented.jpg,"1440,12,1440,161,1589,161,1589,12"
213,/root/augmented_images/2017-06-27__12-28-33-007_plot_370_augmented.jpg,"912,654,912,821,1079,821,1079,654"
213,/root/augmented_images/2017-06-27__12-28-33-007_plot_370_augmented.jpg,"1086,1122,1086,1283,1247,1283,1247,1122"
213,/root/augmented_images/2017-06-27__12-28-33-007_plot_370_augmented.jpg,"1716,1056,1716,1265,1925,1265,1925,1056"
213,/root/augmented_images/2017-06-27__12-28-33-007_plot_370_augmented.jpg,"1770,1908,1770,2063,1925,2063,1925,1908"
213,/root/augmented_images/2017-06-27__12-28-33-007_plot_370_augmented.jpg,"1578,2730,1578,2879,1727,2879,1727,2730"
213,/root/augmented_images/2017-06-27__12-28-33-007_plot_370_augmented.jpg,"1056,2538,1056,2675,1193,2675,1193,2538"
213,/root/augmented_images/2017-06-27__12-28-33-007_plot_370_augmented.jpg,"2370,2808,2370,2903,2465,2903,2465,2808"
215,/root/augmented_images/2017-06-27__12-28-35-007_plot_370_augmented.jpg,"1536,414,1536,593,1715,593,1715,414"
215,/root/augmented_images/2017-06-27__12-28-35-007_plot_370_augmented.jpg,"1020,834,1020,989,1175,989,1175,834"
215,/root/augmented_images/2017-06-27__12-28-35-007_plot_370_augmented.jpg,"654,870,654,965,749,965,749,870"
215,/root/augmented_images/2017-06-27__12-28-35-007_plot_370_augmented.jpg,"1854,786,1854,1031,2099,1031,2099,786"
215,/root/augmented_images/2017-06-27__12-28-35-007_plot_370_augmented.jpg,"720,1644,720,1895,971,1895,971,1644"
215,/root/augmented_images/2017-06-27__12-28-35-007_plot_370_augmented.jpg,"954,2112,954,2291,1133,2291,1133,2112"
215,/root/augmented_images/2017-06-27__12-28-35-007_plot_370_augmented.jpg,"2172,2076,2172,2303,2399,2303,2399,2076"
215,/root/augmented_images/2017-06-27__12-28-35-007_plot_370_augmented.jpg,"966,2928,966,3035,1073,3035,1073,2928"
215,/root/augmented_images/2017-06-27__12-28-35-007_plot_370_augmented.jpg,"1080,3072,1080,3203,1211,3203,1211,3072"
216,/root/augmented_images/2017-06-27__12-30-24-561_plot_338_augmented.jpg,"1254,240,1254,365,1379,365,1379,240"
216,/root/augmented_images/2017-06-27__12-30-24-561_plot_338_augmented.jpg,"906,498,906,683,1091,683,1091,498"
